ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x001965,CUS_00006501,September,Debra Nicholson,41,252-82-6647,Lawyer,10722.8,1070.41,4,3,8.12,0,Payday Loan,4,2,-16.76818429514941,6,Bad,998.08,73.5,143,Yes,384.71,78.82,Low_spent_Medium_value_payments,324.06,Standard
CUS_0x001966,CUS_00006502,June,Colin Chapman,24,331-56-8784,Student,9877.34,904.72,2,1,23.74,0,Home Equity Loan,11,0,63.55197681556662,0,Good,92.82,9.53,11,Yes,43.0,98.82,Low_spent_Small_value_payments,430.11,Standard
CUS_0x001967,CUS_00006503,December,Steve Guzman,47,880-57-7229,Doctor,16384.0,1461.19,1,5,16.44,2,Student Loan,17,3,-32.61882437886972,3,Standard,12018.43,32.96,153,Yes,216.71,230.39,High_spent_Large_value_payments,658.06,Good
CUS_0x001968,CUS_00006504,February,Alyssa Jimenez,20,045-55-0721,Student,30042.6,2274.36,1,4,7.79,1,Student Loan,26,1,55.365890305874714,1,Good,26847.52,66.98,44,Yes,564.88,626.64,High_spent_Large_value_payments,-527.6,Poor
CUS_0x001969,CUS_00006505,June,Dominic Bennett,20,852-36-3926,Doctor,8030.52,547.53,5,2,14.39,1,Debt Consolidation Loan,2,1,25.081178231125122,2,Good,166.24,69.63,85,No,276.48,111.31,High_spent_Medium_value_payments,44.29,Standard
CUS_0x00196a,CUS_00006506,October,Jeremy Haney,55,803-36-9688,Other,21544.13,1842.25,4,1,18.78,2,Debt Consolidation Loan,9,4,4.452971701133784,6,Good,42664.0,73.55,105,Yes,686.7,284.71,Low_spent_Large_value_payments,526.35,Poor
CUS_0x00196b,CUS_00006507,November,Sean Freeman,52,317-37-3228,Artist,9374.57,751.61,4,4,18.51,2,Personal Loan,9,5,-5.289878953638542,5,Standard,746.15,82.13,223,No,314.41,11.48,High_spent_Large_value_payments,-317.97,Good
CUS_0x00196c,CUS_00006508,June,Jeffrey Keller,62,653-49-3906,Accountant,19759.51,1813.59,1,0,5.76,1,Credit-Builder Loan,5,1,52.85019705853357,8,Standard,24418.69,15.69,298,Yes,526.97,401.37,Low_spent_Medium_value_payments,-139.44,Standard
CUS_0x00196d,CUS_00006509,April,Michele Kim,39,896-11-5862,Other,47254.04,4453.99,1,4,13.12,1,Debt Consolidation Loan,20,3,91.50115550860676,2,Good,10499.75,59.69,53,No,1890.33,741.61,High_spent_Small_value_payments,-510.97,Standard
CUS_0x00196e,CUS_00006510,January,Michelle Marsh,76,853-01-5326,Sales,20071.43,1547.08,2,2,20.7,1,Debt Consolidation Loan,1,3,17.30898463612087,5,Standard,14508.71,26.99,22,Yes,267.08,187.02,Low_spent_Large_value_payments,-317.33,Standard
CUS_0x00196f,CUS_00006511,October,James Mason,61,440-16-8578,Artist,4092.95,310.22,1,5,10.99,0,Personal Loan,6,4,23.706334786948716,1,Bad,5086.01,61.69,155,No,26.97,26.22,High_spent_Small_value_payments,-86.2,Good
CUS_0x001970,CUS_00006512,April,Philip Ramsey,22,315-09-4491,Manager,17891.23,1400.65,2,2,6.33,0,Debt Consolidation Loan,1,1,78.44066251094185,7,Standard,22570.9,47.51,272,No,471.06,261.81,Low_spent_Small_value_payments,262.02,Standard
CUS_0x001971,CUS_00006513,July,Jonathan Khan,33,643-09-4108,Engineer,15029.78,1197.23,2,2,6.95,0,Debt Consolidation Loan,14,3,62.375730173809245,1,Standard,241.41,68.74,224,Yes,234.27,178.02,Low_spent_Large_value_payments,-114.42,Poor
CUS_0x001972,CUS_00006514,April,Nicholas Gordon,48,482-23-6853,Entrepreneur,50530.14,3827.84,2,2,10.21,1,Payday Loan,14,1,81.08349907922073,8,Standard,90975.72,17.63,152,No,1248.57,302.49,High_spent_Medium_value_payments,774.68,Standard
CUS_0x001973,CUS_00006515,March,David Armstrong,56,085-82-2639,Sales,342272.39,33643.93,2,3,7.49,0,Home Equity Loan,29,2,-44.720869248820506,9,Good,357116.04,73.58,201,Yes,16704.25,3753.32,High_spent_Medium_value_payments,-9164.7,Standard
CUS_0x001974,CUS_00006516,January,Miguel Johnston,69,600-68-2609,Engineer,18664.91,1361.92,2,1,9.8,0,Mortgage Loan,4,0,9.586562547198533,2,Bad,23064.71,42.53,243,Yes,790.8,344.46,High_spent_Large_value_payments,402.99,Standard
CUS_0x001975,CUS_00006517,August,Justin Johnson,40,473-90-2014,Entrepreneur,2855.48,204.28,1,2,19.27,0,Payday Loan,3,0,18.053068994452843,5,Standard,1845.43,17.0,67,No,2.99,37.66,Low_spent_Large_value_payments,-33.62,Standard
CUS_0x001976,CUS_00006518,September,Wayne Stanley,70,007-38-4475,Entrepreneur,27430.59,1960.31,3,0,7.87,0,Mortgage Loan,4,4,52.85808004139929,9,Bad,19267.45,81.57,149,Yes,73.2,253.35,High_spent_Medium_value_payments,-542.69,Good
CUS_0x001977,CUS_00006519,July,Deanna Norman,25,430-59-7914,Manager,13939.38,1157.3,1,4,21.9,2,Mortgage Loan,4,4,30.798097448540787,6,Good,16963.05,36.98,113,No,661.38,235.23,Low_spent_Small_value_payments,343.34,Standard
CUS_0x001978,CUS_00006520,May,Ronald Estrada,63,114-94-7613,Doctor,10654.09,953.29,3,3,10.25,2,Home Equity Loan,0,1,39.47947931364227,2,Standard,12242.31,36.3,271,Yes,21.13,18.47,Low_spent_Medium_value_payments,409.42,Standard
CUS_0x001979,CUS_00006521,March,Jamie Smith,70,324-54-8980,Doctor,39288.33,2954.69,1,2,11.47,0,Auto Loan,8,3,-23.02571481996461,2,Standard,24776.98,29.17,178,No,1172.84,751.87,High_spent_Medium_value_payments,-452.25,Poor
CUS_0x00197a,CUS_00006522,November,Crystal Miller,52,102-52-5081,Artist,274794.99,18648.06,2,2,12.58,2,Student Loan,33,1,2.6978220362565537,9,Good,493538.87,34.53,231,Yes,3156.14,1121.64,Low_spent_Small_value_payments,-2328.46,Poor
CUS_0x00197b,CUS_00006523,October,Matthew Vasquez,60,806-86-7375,Student,45021.7,3411.15,5,4,5.1,1,Home Equity Loan,40,5,86.10959418297017,1,Good,46724.45,61.98,284,Yes,1244.91,903.08,High_spent_Large_value_payments,-256.26,Standard
CUS_0x00197c,CUS_00006524,March,Jennifer Watson,22,486-93-7095,Lawyer,5068.57,362.03,1,1,20.4,2,Personal Loan,4,4,-4.4362076543900315,1,Good,2601.73,67.31,151,Yes,211.42,101.29,High_spent_Small_value_payments,54.66,Standard
CUS_0x00197d,CUS_00006525,February,Scott Castillo,69,404-06-9211,Teacher,21459.16,1830.39,2,2,5.22,2,Auto Loan,2,2,22.07594879773957,5,Standard,31061.33,48.83,86,Yes,403.81,212.41,Low_spent_Small_value_payments,-322.58,Poor
CUS_0x00197e,CUS_00006526,March,Adam Lambert,26,351-83-2289,Manager,35551.27,3134.37,1,2,11.41,1,Payday Loan,1,2,17.112511525529413,6,Bad,69810.29,89.57,233,Yes,1469.34,241.25,Low_spent_Small_value_payments,1167.57,Standard
CUS_0x00197f,CUS_00006527,October,Emily Gilmore,48,190-10-8045,Nurse,31721.31,2692.03,3,1,8.7,0,Personal Loan,1,5,87.12581237426417,3,Standard,10850.03,4.28,39,Yes,133.51,168.16,High_spent_Medium_value_payments,-322.74,Standard
CUS_0x001980,CUS_00006528,January,Dustin Hanson,67,532-64-8671,Engineer,42586.56,3799.28,1,2,24.57,2,Credit-Builder Loan,5,2,1.1603045637345275,2,Bad,83272.86,33.24,239,Yes,2054.3,1015.05,High_spent_Medium_value_payments,847.53,Poor
CUS_0x001981,CUS_00006529,October,Justin Freeman,42,148-60-5908,Sales,5305.9,526.75,1,3,15.67,1,Credit-Builder Loan,5,1,10.231470990370738,2,Standard,3356.88,94.83,296,Yes,266.7,4.69,Low_spent_Large_value_payments,185.92,Standard
CUS_0x001982,CUS_00006530,March,Donald Jackson,47,442-10-9077,Sales,7040.47,598.23,4,3,19.36,1,Credit-Builder Loan,19,0,18.922371476815314,0,Standard,2107.16,12.85,21,Yes,26.49,139.67,Low_spent_Small_value_payments,-255.22,Poor
CUS_0x001983,CUS_00006531,March,Andrew Zamora,18,175-77-8786,Engineer,2783.71,229.62,2,2,15.88,3,Mortgage Loan,7,3,48.311143372073104,0,Good,5032.28,86.89,256,Yes,136.35,47.34,Low_spent_Small_value_payments,-71.04,Poor
CUS_0x001984,CUS_00006532,December,Michael Brewer,46,443-88-4516,Sales,10732.53,937.36,3,0,8.42,2,Credit-Builder Loan,9,3,-44.75007828603733,6,Standard,21234.88,43.44,45,No,504.58,278.77,Low_spent_Large_value_payments,-232.25,Poor
CUS_0x001985,CUS_00006533,June,James Mendoza,21,313-54-7075,Student,16677.56,1165.72,2,2,23.69,0,Payday Loan,30,3,62.23478130834937,2,Bad,17331.64,79.97,7,Yes,174.98,29.35,Low_spent_Small_value_payments,440.25,Poor
CUS_0x001986,CUS_00006534,July,Andrew Martin,55,888-12-4210,Nurse,6182.12,437.23,3,1,13.74,2,Mortgage Loan,10,0,10.276406805886722,5,Standard,6658.39,25.61,131,Yes,187.87,36.61,High_spent_Medium_value_payments,123.13,Poor
CUS_0x001987,CUS_00006535,August,Cory Stephens,25,195-73-3917,Engineer,13603.71,1020.86,2,2,19.43,0,Credit-Builder Loan,4,3,87.76290343106135,5,Standard,26068.66,17.97,198,No,373.62,217.79,Low_spent_Large_value_payments,-274.35,Good
CUS_0x001988,CUS_00006536,June,Alejandro Miller,70,115-66-4307,Teacher,62840.93,4991.4,4,2,6.91,0,Debt Consolidation Loan,8,2,72.61432240985344,4,Standard,100189.09,99.36,240,Yes,1150.86,406.79,Low_spent_Large_value_payments,1827.2,Standard
CUS_0x001989,CUS_00006537,November,Jennifer King,23,545-42-5622,Manager,62813.14,6185.28,1,0,23.65,2,Personal Loan,21,5,61.99814194694049,5,Bad,42753.18,44.19,65,Yes,2444.4,348.5,Low_spent_Medium_value_payments,-1496.6,Standard
CUS_0x00198a,CUS_00006538,December,Emma Anderson,55,297-46-2515,Nurse,2067.24,159.04,1,0,11.07,1,Mortgage Loan,5,0,90.77082141597853,1,Standard,1714.55,38.63,111,Yes,49.8,31.37,High_spent_Medium_value_payments,-14.41,Standard
CUS_0x00198b,CUS_00006539,September,Ashley Jones,74,198-53-9972,Nurse,6145.82,543.75,1,1,24.05,0,Auto Loan,3,4,66.1838761126378,8,Standard,3551.14,40.38,182,Yes,171.8,147.52,High_spent_Small_value_payments,-154.11,Standard
CUS_0x00198c,CUS_00006540,January,David Gibson,35,536-28-5200,Teacher,4281.44,354.94,3,3,10.72,4,Home Equity Loan,17,3,11.078639762452518,6,Bad,6843.41,85.04,134,Yes,164.48,64.01,High_spent_Medium_value_payments,-94.79,Poor
CUS_0x00198d,CUS_00006541,April,Jesse Armstrong,61,560-26-8220,Artist,5976.95,460.32,2,1,14.01,4,Credit-Builder Loan,5,2,40.26597089364233,6,Bad,10388.41,11.75,56,Yes,211.83,4.4,High_spent_Medium_value_payments,-60.89,Poor
CUS_0x00198e,CUS_00006542,September,Timothy Douglas,52,337-45-6512,Other,38997.63,3780.43,3,4,9.22,0,Debt Consolidation Loan,4,1,26.63802695116705,0,Standard,19641.37,66.86,169,Yes,79.43,26.9,High_spent_Small_value_payments,-277.93,Poor
CUS_0x00198f,CUS_00006543,June,Suzanne Reynolds,52,898-32-3332,Manager,9368.19,685.3,4,4,23.26,0,Mortgage Loan,0,3,-43.82860552677204,7,Standard,1296.83,89.6,41,No,183.8,14.93,Low_spent_Medium_value_payments,-33.58,Standard
CUS_0x001990,CUS_00006544,August,Kimberly Shaffer,73,364-91-8802,Entrepreneur,12137.83,1191.56,1,1,18.8,1,Debt Consolidation Loan,12,3,15.807931209228926,1,Bad,2964.05,93.59,105,Yes,288.68,292.22,Low_spent_Medium_value_payments,-278.14,Standard
CUS_0x001991,CUS_00006545,October,David Marshall,20,547-19-5358,Doctor,18373.3,1571.03,2,5,18.73,1,Debt Consolidation Loan,40,4,15.738628094237043,9,Standard,36549.88,86.38,151,No,16.0,277.18,Low_spent_Large_value_payments,478.49,Poor
CUS_0x001992,CUS_00006546,December,Jasmine Williams,71,126-77-9555,Student,5896.9,554.86,3,1,18.73,0,Payday Loan,6,5,-21.364495558645903,6,Standard,3459.9,31.57,67,No,99.02,56.01,High_spent_Large_value_payments,31.31,Poor
CUS_0x001993,CUS_00006547,June,Patricia Hendricks MD,73,271-55-9876,Entrepreneur,15887.28,1332.96,3,1,7.96,3,Home Equity Loan,0,6,50.26079684743986,3,Good,20399.41,13.08,90,Yes,147.75,338.12,High_spent_Small_value_payments,232.28,Poor
CUS_0x001994,CUS_00006548,August,John Padilla,58,173-76-3211,Nurse,18178.9,1717.99,3,1,22.2,1,Mortgage Loan,16,1,11.131799857257661,5,Bad,27137.86,63.3,80,Yes,402.66,270.75,High_spent_Medium_value_payments,25.68,Poor
CUS_0x001995,CUS_00006549,December,Stephen Boyle,22,291-18-7072,Accountant,12661.41,1199.64,2,1,16.27,0,Personal Loan,1,3,82.15579357019965,0,Standard,20754.05,88.04,161,Yes,386.6,250.31,High_spent_Medium_value_payments,-541.25,Poor
CUS_0x001996,CUS_00006550,April,Heidi Wilson,20,605-59-3134,Teacher,16945.0,1369.19,4,2,7.74,3,Payday Loan,6,4,-38.19009302115185,9,Good,13305.18,77.28,55,Yes,549.83,313.87,Low_spent_Large_value_payments,-194.57,Poor
CUS_0x001997,CUS_00006551,September,Justin Roberson,66,050-12-0065,Accountant,2352.88,200.05,3,4,14.93,3,Payday Loan,0,0,77.08659530968337,2,Standard,1973.69,69.71,90,Yes,3.14,10.3,High_spent_Medium_value_payments,68.11,Standard
CUS_0x001998,CUS_00006552,September,William Montoya,37,507-10-9941,Manager,70236.61,5048.99,1,2,20.24,1,Debt Consolidation Loan,1,2,-31.53278131483313,9,Standard,29155.09,3.56,173,No,2035.83,1506.58,Low_spent_Medium_value_payments,-600.75,Standard
CUS_0x001999,CUS_00006553,December,Meghan Shea,36,321-93-2085,Manager,25365.88,2304.68,1,1,22.73,1,Debt Consolidation Loan,15,1,36.89095353652158,9,Bad,6704.89,63.14,19,Yes,216.95,450.28,Low_spent_Large_value_payments,-536.0,Standard
CUS_0x00199a,CUS_00006554,September,Chelsea Friedman,50,466-21-1653,Student,12620.71,1005.02,3,1,7.73,1,Home Equity Loan,27,2,39.470283714537246,8,Good,8662.97,48.93,186,Yes,492.92,29.06,High_spent_Medium_value_payments,-211.17,Poor
CUS_0x00199b,CUS_00006555,May,Becky Dalton,25,375-82-1233,Nurse,26907.93,1796.32,3,2,21.15,1,Debt Consolidation Loan,10,3,24.468333929594777,1,Standard,14962.28,27.66,28,No,850.1,461.94,Low_spent_Large_value_payments,85.55,Poor
CUS_0x00199c,CUS_00006556,October,Madison Nolan,22,749-49-2811,Manager,13850.04,1372.77,5,3,24.62,1,Credit-Builder Loan,1,1,-41.141151254452545,3,Bad,6237.65,96.89,131,Yes,270.43,328.02,High_spent_Large_value_payments,338.23,Standard
CUS_0x00199d,CUS_00006557,January,Robin Sharp,60,428-89-2997,Sales,8494.07,767.52,1,0,24.77,1,Auto Loan,6,3,52.750653110700185,1,Standard,14849.83,7.15,211,Yes,281.04,167.6,Low_spent_Medium_value_payments,144.74,Standard
CUS_0x00199e,CUS_00006558,January,Brandon Rogers,28,418-28-3864,Nurse,47306.04,3237.96,2,1,23.16,1,Credit-Builder Loan,2,1,17.214228526828123,4,Standard,45440.23,55.07,135,Yes,1006.53,719.76,High_spent_Medium_value_payments,-630.47,Standard
CUS_0x00199f,CUS_00006559,September,Victoria Gomez,64,535-20-4718,Nurse,30407.52,2103.24,3,1,12.82,1,Auto Loan,15,3,-9.704509902111639,0,Standard,16043.77,56.0,292,Yes,614.95,151.01,Low_spent_Large_value_payments,-243.87,Good
CUS_0x0019a0,CUS_00006560,September,Carlos Anderson,54,247-87-8823,Manager,57122.08,4719.39,3,1,22.25,1,Student Loan,18,0,44.4773128453199,5,Bad,60569.28,23.11,75,Yes,1447.83,1037.86,High_spent_Small_value_payments,315.91,Standard
CUS_0x0019a1,CUS_00006561,April,Donald Young,47,659-64-5143,Nurse,66772.05,5395.5,1,3,21.23,1,Personal Loan,0,2,86.60715180308998,9,Standard,93323.81,49.03,40,Yes,2754.55,1264.63,High_spent_Large_value_payments,-639.67,Poor
CUS_0x0019a2,CUS_00006562,September,Scott Sherman,72,859-37-1074,Teacher,4619.9,385.34,2,1,8.8,1,Home Equity Loan,4,3,56.03629668591434,7,Standard,2635.61,18.13,169,Yes,221.56,112.3,Low_spent_Medium_value_payments,104.9,Standard
CUS_0x0019a3,CUS_00006563,May,Stephanie Brown,22,290-68-4875,Other,99652.14,9907.66,3,2,16.04,1,Credit-Builder Loan,26,3,-41.391747467040986,8,Bad,37868.32,53.7,147,Yes,2993.88,1531.92,Low_spent_Medium_value_payments,-2098.42,Poor
CUS_0x0019a4,CUS_00006564,June,Travis Williams,30,287-48-0238,Manager,18269.16,1219.64,2,3,14.56,2,Home Equity Loan,4,2,-9.403047791227422,8,Bad,9969.37,9.3,250,No,380.86,88.78,High_spent_Large_value_payments,466.69,Standard
CUS_0x0019a5,CUS_00006565,September,Nichole Lewis,24,888-32-3017,Manager,98661.67,9354.71,3,3,7.58,2,Student Loan,25,2,66.03107034588447,9,Standard,192015.59,14.35,8,Yes,138.08,1527.08,High_spent_Medium_value_payments,-4085.88,Poor
CUS_0x0019a6,CUS_00006566,February,Sarah Bowman,26,579-78-7629,Student,14705.03,1151.79,2,1,11.31,1,Mortgage Loan,3,3,-20.822696064542466,2,Good,8022.07,41.83,231,Yes,484.11,42.13,Low_spent_Large_value_payments,-538.4,Standard
CUS_0x0019a7,CUS_00006567,July,Derek Smith,41,807-26-1410,Doctor,4425.84,442.3,2,3,20.5,1,Mortgage Loan,4,1,-13.061658715490829,5,Standard,5043.44,79.34,194,Yes,26.68,101.08,High_spent_Large_value_payments,-136.52,Standard
CUS_0x0019a8,CUS_00006568,October,Manuel Mcdonald,27,099-86-9131,Artist,1561.43,128.53,1,3,20.8,0,Payday Loan,2,1,-15.219261868024212,9,Good,1551.52,86.89,110,Yes,51.8,36.07,High_spent_Small_value_payments,-13.72,Poor
CUS_0x0019a9,CUS_00006569,February,Michael Park,68,248-17-8012,Entrepreneur,29354.43,2236.59,2,1,8.74,1,Mortgage Loan,21,1,76.73591750957631,5,Bad,30146.36,54.23,23,Yes,1227.29,372.98,High_spent_Large_value_payments,204.56,Poor
CUS_0x0019aa,CUS_00006570,March,Marvin Burns,38,364-44-4215,Artist,28352.16,2525.84,3,1,13.97,1,Payday Loan,4,0,92.39946059224945,7,Good,21044.5,73.96,196,Yes,1297.93,372.52,High_spent_Small_value_payments,-642.01,Good
CUS_0x0019ab,CUS_00006571,November,Austin Martinez,60,366-61-3691,Artist,27457.29,2732.19,2,2,17.32,1,Auto Loan,31,1,-0.3984440374486127,3,Standard,38652.55,46.26,282,Yes,728.34,329.92,Low_spent_Small_value_payments,240.91,Standard
CUS_0x0019ac,CUS_00006572,December,Eric Mcintosh,21,296-60-1595,Manager,34544.26,2865.51,2,2,8.4,0,Mortgage Loan,13,3,11.497597501890581,5,Standard,35077.67,7.82,262,No,139.4,777.4,Low_spent_Small_value_payments,1343.09,Standard
CUS_0x0019ad,CUS_00006573,February,James Patterson,71,348-88-4048,Student,19622.93,1899.12,5,2,11.64,0,Student Loan,0,0,66.51687496795147,4,Good,3677.08,77.25,60,No,921.18,313.89,High_spent_Large_value_payments,170.73,Standard
CUS_0x0019ae,CUS_00006574,February,Rebecca Ray,57,891-17-9949,Other,22510.79,2174.96,5,2,22.82,1,Mortgage Loan,10,0,-48.708722684955724,1,Bad,16986.52,51.69,203,No,29.63,175.9,High_spent_Medium_value_payments,492.11,Standard
CUS_0x0019af,CUS_00006575,June,Joel Williams,48,143-09-5665,Accountant,10525.98,876.19,3,3,12.95,0,Credit-Builder Loan,4,2,-41.230525694426525,3,Standard,5404.16,80.04,256,No,16.32,128.38,Low_spent_Small_value_payments,380.39,Good
CUS_0x0019b0,CUS_00006576,July,Martin Clark,78,261-29-4089,Student,50734.94,3626.41,2,2,21.76,0,Auto Loan,4,4,3.5319048370439177,5,Standard,66562.69,90.7,199,No,2076.17,331.34,High_spent_Medium_value_payments,13.72,Poor
CUS_0x0019b1,CUS_00006577,June,Jessica Kennedy,71,876-95-8841,Sales,14357.72,1199.0,3,1,10.2,1,Personal Loan,4,1,91.02036697322535,8,Bad,4194.1,34.68,202,No,628.05,158.18,High_spent_Medium_value_payments,-563.61,Good
CUS_0x0019b2,CUS_00006578,April,Maria Rivera,19,186-37-7315,Sales,115187.23,8685.61,5,3,24.39,0,Auto Loan,1,3,83.25095316383332,5,Standard,173155.51,3.63,84,Yes,219.19,417.38,High_spent_Medium_value_payments,-2854.21,Poor
CUS_0x0019b3,CUS_00006579,August,Daniel Wilkerson,56,579-09-2157,Doctor,8087.25,696.52,4,1,22.36,4,Mortgage Loan,18,3,14.31589982541243,2,Good,1029.77,33.46,103,Yes,43.33,17.8,High_spent_Medium_value_payments,5.68,Standard
CUS_0x0019b4,CUS_00006580,June,Lindsey Williams,39,461-15-9839,Accountant,13708.68,980.04,3,0,6.11,2,Debt Consolidation Loan,4,1,11.10845444814472,6,Good,10675.12,65.6,195,Yes,53.81,106.8,Low_spent_Large_value_payments,-60.65,Standard
CUS_0x0019b5,CUS_00006581,July,William Reed,72,249-73-5942,Accountant,4111.69,276.19,1,2,9.92,1,Auto Loan,17,1,12.584210630141172,2,Bad,1757.8,21.78,62,Yes,109.77,35.89,High_spent_Large_value_payments,-98.3,Standard
CUS_0x0019b6,CUS_00006582,May,Michael Miller,24,295-24-1381,Lawyer,31081.42,2706.25,2,2,15.57,3,Payday Loan,11,2,43.47394640334302,5,Good,48221.4,25.92,255,Yes,1015.67,290.24,Low_spent_Large_value_payments,-846.65,Standard
CUS_0x0019b7,CUS_00006583,April,Ann Shepard,38,192-23-0551,Artist,27333.56,2706.2,2,4,21.64,1,Auto Loan,2,3,4.464596712614309,1,Standard,44244.84,84.23,135,No,1214.52,409.22,High_spent_Medium_value_payments,-435.36,Standard
CUS_0x0019b8,CUS_00006584,June,Michelle Gates,47,739-87-5329,Student,9070.09,884.49,4,1,10.21,0,Mortgage Loan,8,1,88.95168367410707,0,Standard,16341.13,45.18,212,Yes,439.61,208.1,High_spent_Small_value_payments,294.21,Poor
CUS_0x0019b9,CUS_00006585,August,Amber Love,20,855-33-3107,Entrepreneur,15701.98,1212.3,3,3,14.7,1,Mortgage Loan,2,3,29.31349073113769,2,Standard,29993.5,49.01,201,Yes,510.5,186.54,High_spent_Medium_value_payments,-309.75,Poor
CUS_0x0019ba,CUS_00006586,May,Shawn Long,26,298-33-3445,Entrepreneur,53500.06,4102.1,3,0,8.67,3,Payday Loan,22,2,95.784480487857,1,Bad,76889.72,32.89,73,Yes,1355.63,111.38,High_spent_Small_value_payments,-1461.68,Poor
CUS_0x0019bb,CUS_00006587,April,Nicole Elliott,57,814-54-9638,Sales,6019.82,596.64,1,2,20.47,2,Mortgage Loan,5,1,-48.979529127340996,4,Standard,1842.27,97.11,54,Yes,287.33,98.01,High_spent_Medium_value_payments,236.23,Standard
CUS_0x0019bc,CUS_00006588,August,Charles Vaughn,34,725-01-0924,Entrepreneur,18343.44,1556.37,1,2,8.93,1,Credit-Builder Loan,8,2,64.36881510134803,8,Good,8766.54,15.34,272,Yes,67.43,213.81,High_spent_Medium_value_payments,-280.81,Good
CUS_0x0019bd,CUS_00006589,April,Chris Gillespie,25,453-51-8196,Nurse,78766.37,6027.84,2,1,6.15,2,Auto Loan,19,0,30.342761740545072,8,Bad,126655.94,35.03,220,Yes,149.53,62.83,Low_spent_Medium_value_payments,2853.81,Standard
CUS_0x0019be,CUS_00006590,September,Christopher Romero,27,868-81-8312,Doctor,10319.19,744.71,2,3,13.23,0,Auto Loan,0,1,46.908699185215426,7,Standard,2856.78,63.92,289,Yes,0.85,187.93,High_spent_Large_value_payments,-49.34,Standard
CUS_0x0019bf,CUS_00006591,May,Tamara Dorsey,42,328-86-7904,Other,45452.74,3853.28,5,2,18.72,3,Student Loan,10,2,81.07977987250095,0,Standard,5692.96,74.24,161,Yes,1962.77,271.32,High_spent_Medium_value_payments,-1799.47,Poor
CUS_0x0019c0,CUS_00006592,October,Kyle Robinson,50,554-97-6098,Other,22046.87,1493.63,4,2,12.15,2,Debt Consolidation Loan,2,4,28.138392618700536,8,Standard,26258.14,0.13,219,Yes,203.63,302.8,High_spent_Large_value_payments,-619.75,Standard
CUS_0x0019c1,CUS_00006593,August,Adrian Chapman,51,062-86-6931,Other,164319.0,14939.0,1,2,22.26,0,Payday Loan,8,3,-47.41112106537848,1,Bad,133240.59,27.52,172,Yes,3219.31,2059.16,High_spent_Medium_value_payments,4121.19,Standard
CUS_0x0019c2,CUS_00006594,May,William Peterson,73,749-55-7797,Other,17742.15,1533.32,2,1,24.5,4,Debt Consolidation Loan,9,5,-13.187948246635848,2,Standard,8001.42,2.69,279,Yes,416.12,144.84,High_spent_Small_value_payments,-326.61,Standard
CUS_0x0019c3,CUS_00006595,September,Stacey Campbell,32,379-71-6770,Accountant,18294.62,1486.55,2,2,20.28,0,Credit-Builder Loan,7,2,77.17321472977183,7,Standard,28980.41,65.7,11,Yes,762.45,416.85,Low_spent_Small_value_payments,-383.37,Poor
CUS_0x0019c4,CUS_00006596,October,Christopher Barrett,46,474-84-0456,Entrepreneur,43567.34,4288.44,1,3,14.58,0,Credit-Builder Loan,12,1,87.52306669486828,8,Bad,50784.39,42.89,34,Yes,2308.06,816.88,High_spent_Small_value_payments,908.85,Poor
